director_id,movie_id,title,budget,homepage,overview,popularity,release_date,revenue,runtime,movie_status,vote_average,vote_count
514,16148,Zero Effect,5000000,,"Daryl Zero is a private investigator. Along with his assistant, Steve Arlo he solves impossible crimes and puzzles. Though a master investigator, when he is not working, Zero doesn't know what to do with himself. He has no social skills, writes bad music, and drives Arlo crazy. In his latest case, Zero must find out who is blackmailing a rich executive, and when his client won't tell him, why.",2.732031,30/01/1998 00:00,1980338,116,Released,6,55
1016,16158,The Wood,6000000,,"In the panicky, uncertain hours before his wedding, a groom with prenuptial jitters and his two best friends reminisce about growing up together in the middle-class African-American neighborhood of Inglewood, California. Flashing back to the twenty-something trio's childhood exploits, the memories capture the mood and nostalgia of the '80s era.",5.537646,16/07/1999 00:00,25059640,106,Released,7.1,34
132,16161,Baby Boy,16000000,,"The story of Jody, a misguided, 20-year-old African-American who is really just a baby boy finally forced-kicking and screaming to face the commitments of real life. Streetwise and jobless, he has not only fathered two children by two different women-Yvette and Peanut but still lives with his own mother. He can't seem to strike a balance or find direction in his chaotic life.",7.854989,27/06/2001 00:00,29381649,130,Released,7.4,55
458,16162,The Best Man,9000000,http://www.universalpictures.com/bestman/,"Harper, a writer who's about to explode into the mainstream leaves behind his girlfriend Robin and heads to New York City to serve as best man for his friend Lance's wedding. Once there, he reunites with the rest of his college circle.",3.951041,22/10/1999 00:00,34573780,120,Released,6.8,38
1017,16172,Simply Irresistible,6000000,,"After her mother's death, mediocre chef Amanda Shelton is having trouble attracting customers to her family's restaurant. While shopping for ingredients, she is given a magical crab by mysterious Gene O'Reilly. Afterward, Amanda's dishes suddenly become excellent, inducing strong emotional reactions in everyone who eats them. Tom Bartlett, who is preparing to open his own eatery, tries her cooking and falls in love.",5.696491,05/02/1999 00:00,4398989,95,Released,5.5,52
1018,16222,Whatever It Takes,15000000,,"A nerdy teen, Ryan Woodman is smitten with the popular and gorgeous Ashley Grant, who apparently has no interest in him. Meanwhile, dim star athlete Chris Campbell has his eye on Ryan's brainy and beautiful friend, Maggie Carter. The two agree to help each other in their romantic quests, but, as they come closer to their goals, both Ryan and Chris suspect that they might be pursuing the wrong girls.",8.074807,31/03/2000 00:00,9902115,94,Released,5,37
941,16232,Mr. 3000,30000000,,"Aging baseball star who goes by the nickname, Mr. 3000, finds out many years after retirement that he didn't quite reach 3,000 hits. Now at age 47 he's back to try and reach that goal.",2.850896,15/06/2004 00:00,21800302,104,Released,5,66
578,16281,Creepshow,8000000,,"Inspired by the E.C. comics of the 1950s, George A.Romero and Stephen King bring five tales of terror to the screen.",13.661289,12/11/1982 00:00,21028755,120,Released,6.7,226
1019,16288,Creepshow 2,3500000,,"EC Comics-inspired weirdness returns with three tales. In the first, a wooden statue of a Native American comes to life...to exact vengeance on the murderer of his elderly owners. In the second, four teens are stranded on a raft on a lake with a blob that is hungry. And in the third, a hit and run woman is terrorized by the hitchhiker she accidentally killed...or did she really kill him?",10.729884,01/05/1987 00:00,14000000,92,Released,5.9,129
620,16290,Jackass 3D,20000000,,"Jackass 3D is a 3-D film and the third movie of the Jackass series. It follows the same premise as the first two movies, as well as the TV series. It is a compilation of various pranks, stunts and skits. Before the movie begins, a brief introduction is made by Beavis and Butt-head explaining the 3D technology behind the movie. The intro features the cast lining up and then being attacked by various objects in slow-motion. The movie marks the 10th anniversary of the franchise, started in 2000.",20.99174,15/10/2010 00:00,117224271,94,Released,6.4,428
1020,16320,Serenity,39000000,,"When the renegade crew of Serenity agrees to hide a fugitive on their ship, they find themselves in an action-packed battle between the relentless military might of a totalitarian regime who will destroy anything – or anyone – to get the girl back and the bloodthirsty creatures who roam the uncharted areas of space. But... the greatest danger of all may be on their ship.",45.388937,25/08/2005 00:00,38869464,119,Released,7.4,1264
1021,16323,The Rose,9250000,,"Midler is the rock-and-roll singer Mary Rose Foster (known as the Rose to her legions of fans), whose romantic relationships and mental health are continuously imperiled by the demands of life on the road.",7.000949,07/11/1979 00:00,29174648,125,Released,6.8,28
166,16337,The Texas Chainsaw Massacre 2,4700000,,A radio host is victimized by the cannibal family as a former Texas Marshall hunts them.,9.617777,22/08/1986 00:00,8025872,101,Released,5.9,139
1022,16340,Rugrats in Paris: The Movie,30,,"The Rugrats are back! There's Tommy the brave one, Chuckie the timid one, Phil and Lil the odd couple, Dil, and spoiled brat Angelica. This time they're wreaking havoc in Paris, France, where Tommy's dad Stu is summoned after yet another one of his inventions took a dump.",4.590277,14/09/2000 00:00,103,78,Released,6,100
1023,16353,Ong Bak 2,8500000,http://www.ongbak2themovie.com/,Moments from death a young man is rescued by a renowned warrior. Realizing unsurpassed physical potential in the young boy he trains him into the most dangerous man alive. As he becomes a young man he goes on a lone mission of vengeance against the vicious slave traders who enslaved him as a youth and the treacherous warlord who killed his father.,9.029489,04/12/2008 00:00,8936663,98,Released,6,152
1025,16363,The Best Little Whorehouse in Texas,35000000,,"The town sheriff and a madame team up to stop a television evangelist from shutting down the local whorehouse, the famed \""Chicken Ranch.\""",4.189378,23/07/1982 00:00,69701637,114,Released,5.9,41
629,16406,Dick,13000000,,"Comedy about two high school girls who wander off during a class trip to the White House and meet President Richard Nixon. They become the official dog walkers for Nixon's dog Checkers, and become his secret advisors during the Watergate scandal.",4.742537,04/08/1999 00:00,27500000,94,Released,5.7,67
134,16523,Where the Wild Things Are,100000000,http://wherethewildthingsare.warnerbros.com/,"Max imagines running away from his mom and sailing to a far-off land where large talking beasts -- Ira, Carol, Douglas, the Bull, Judith and Alexander -- crown him as their king, play rumpus, build forts and discover secret hideaways.",31.586215,16/10/2009 00:00,100086793,101,Released,6.4,572
501,16538,"I Love You, Man",41000000,http://www.iloveyouman.com/,"Peter Klaven is a successful real estate agent who, upon getting engaged to the woman of his dreams, Zooey, discovers, to his dismay and chagrin, that he has no male friend close enough to serve as his Best Man. Peter immediately sets out to rectify the situation, embarking on a series of bizarre and awkward \""man-dates.\""",25.391899,20/03/2009 00:00,91636986,105,Released,6.5,515
470,16558,Duplicity,78146652,http://www.universalstudiosentertainment.com/duplicity/,Two romantically-engaged corporate spies team up to manipulate a corporate race to corner the market on a medical innovation that will reap huge profits and enable them to lead an extravagant lifestyle together.,13.630049,19/03/2009 00:00,60000000,125,Released,5.7,201
1026,16564,Oorlogswinter,4000000,http://www.sonyclassics.com/winterinwartime/,"During World War II in the freezing Netherlands winter of 1944/1945 the western Netherlands are in the grip of a famine.  Many people move east to provide for their families. Fourteen year old Michiel can't wait to join the Dutch resistance, to the dismay of his father, who, as mayor, works to prevent escalations in the village.",5.013575,17/11/2008 00:00,530048,103,Released,6.8,66
863,16577,Astro Boy,65000000,http://www.astroboy-themovie.com/,"Set in futuristic Metro City, Astro Boy is about a young robot with incredible powers created by a brilliant scientist in the image of the son he has lost. Unable to fulfill the grieving man's expectations, our hero embarks on a journey in search of acceptance, experiencing betrayal and a netherworld of robot gladiators, before he returns to save Metro City and reconcile with the father who had rejected him.",24.857079,15/10/2009 00:00,44091067,94,Released,6.1,409
1027,16608,The Proposition,2000000,,"Set in the Australian outback in the 1880s, the movie follows the series of events following the horrific rape and murder of the Hopkins family, allegedly committed by the infamous Burns brothers gang. Captain Morris Stanley captures Charlie Burns and gives him 9 days to kill his older dangerous psychopathic brother, or else they'll hang his younger mentally slow brother on Christmas Day.",14.617944,06/10/2005 00:00,5048693,104,Released,7.1,218
